in s,C3 in V
-2.9848680E+00,3.97461E+00
-2.9848422E+00,3.93555E+00
-2.9848164E+00,4.01367E+00
-2.9847906E+00,4.01367E+00
-2.9847648E+00,4.01367E+00
-2.9847390E+00,3.99414E+00
-2.9847132E+00,3.97461E+00
-2.9846874E+00,3.99414E+00
-2.9846616E+00,3.97461E+00
-2.9846358E+00,4.01367E+00
-2.9846100E+00,3.95508E+00
-2.9845842E+00,3.99414E+00
-2.9845584E+00,3.99414E+00
-2.9845326E+00,3.97461E+00
-2.9845068E+00,3.99414E+00
-2.9844810E+00,3.99414E+00
-2.9844552E+00,3.97461E+00
-2.9844294E+00,3.93555E+00
-2.9844036E+00,4.01367E+00
-2.9843778E+00,3.89648E+00
-2.9843520E+00,3.99414E+00
-2.9843262E+00,4.01367E+00
-2.9843004E+00,3.99414E+00
-2.9842746E+00,3.95508E+00
-2.9842488E+00,3.97461E+00
-2.9842230E+00,3.99414E+00
-2.9841972E+00,4.01367E+00
-2.9841714E+00,4.01367E+00
-2.9841456E+00,4.01367E+00
-2.9841198E+00,3.99414E+00
-2.9840940E+00,3.97461E+00
-2.9840682E+00,3.95508E+00
-2.9840424E+00,3.93555E+00
-2.9840166E+00,4.01367E+00
-2.9839908E+00,4.03320E+00
-2.9839650E+00,4.01367E+00
-2.9839392E+00,3.95508E+00
-2.9839134E+00,3.99414E+00
-2.9838876E+00,3.97461E+00
-2.9838618E+00,3.99414E+00
-2.9838360E+00,4.05273E+00
-2.9838102E+00,4.01367E+00
-2.9837844E+00,4.01367E+00
-2.9837586E+00,3.97461E+00
-2.9837328E+00,3.91602E+00
-2.9837070E+00,4.01367E+00
-2.9836812E+00,4.01367E+00
-2.9836554E+00,3.93555E+00
-2.9836296E+00,3.97461E+00
-2.9836038E+00,3.99414E+00
-2.9835780E+00,4.03320E+00
-2.9835522E+00,3.95508E+00
-2.9835264E+00,4.03320E+00
-2.9835006E+00,3.97461E+00
-2.9834748E+00,3.95508E+00
-2.9834490E+00,4.01367E+00
-2.9834232E+00,4.03320E+00
-2.9833974E+00,3.95508E+00
-2.9833716E+00,4.01367E+00
-2.9833458E+00,4.01367E+00
-2.9833200E+00,3.99414E+00
-2.9832942E+00,3.99414E+00
-2.9832684E+00,4.01367E+00
-2.9832426E+00,3.99414E+00
-2.9832168E+00,3.99414E+00
-2.9831910E+00,4.01367E+00
-2.9831652E+00,4.01367E+00
-2.9831394E+00,4.01367E+00
-2.9831136E+00,4.03320E+00
-2.9830878E+00,4.05273E+00
-2.9830620E+00,4.01367E+00
-2.9830362E+00,3.95508E+00
-2.9830104E+00,4.01367E+00
-2.9829846E+00,3.95508E+00
-2.9829588E+00,4.01367E+00
-2.9829330E+00,3.99414E+00
-2.9829072E+00,4.03320E+00
-2.9828814E+00,3.95508E+00
-2.9828556E+00,4.05273E+00
-2.9828298E+00,4.03320E+00
-2.9828040E+00,4.05273E+00
-2.9827782E+00,4.03320E+00
-2.9827524E+00,3.99414E+00
-2.9827266E+00,4.01367E+00
-2.9827008E+00,4.05273E+00
-2.9826750E+00,4.05273E+00
-2.9826492E+00,4.03320E+00
-2.9826234E+00,3.99414E+00
-2.9825976E+00,3.97461E+00
-2.9825718E+00,3.95508E+00
-2.9825460E+00,3.95508E+00
-2.9825202E+00,3.99414E+00
-2.9824944E+00,4.09180E+00
-2.9824686E+00,4.01367E+00
-2.9824428E+00,4.05273E+00
-2.9824170E+00,4.03320E+00
-2.9823912E+00,4.03320E+00
-2.9823654E+00,3.99414E+00
-2.9823396E+00,3.99414E+00
-2.9823138E+00,3.95508E+00
-2.9822880E+00,4.03320E+00
-2.9822622E+00,4.01367E+00
-2.9822364E+00,4.05273E+00
-2.9822106E+00,3.97461E+00
-2.9821848E+00,4.01367E+00
-2.9821590E+00,3.95508E+00
-2.9821332E+00,4.03320E+00
-2.9821074E+00,4.01367E+00
-2.9820816E+00,4.01367E+00
-2.9820558E+00,3.97461E+00
-2.9820300E+00,4.01367E+00
-2.9820042E+00,3.99414E+00
-2.9819784E+00,3.99414E+00
-2.9819526E+00,3.91602E+00
-2.9819268E+00,4.01367E+00
-2.9819010E+00,4.01367E+00
-2.9818752E+00,4.03320E+00
-2.9818494E+00,3.99414E+00
-2.9818236E+00,3.99414E+00
-2.9817978E+00,3.99414E+00
-2.9817720E+00,3.99414E+00
-2.9817462E+00,3.95508E+00
-2.9817204E+00,4.07227E+00
-2.9816946E+00,3.99414E+00
-2.9816688E+00,3.97461E+00
-2.9816430E+00,4.03320E+00
-2.9816172E+00,4.05273E+00
-2.9815914E+00,4.05273E+00
-2.9815656E+00,4.03320E+00
-2.9815398E+00,4.01367E+00
-2.9815140E+00,3.99414E+00
-2.9814882E+00,3.95508E+00
-2.9814624E+00,4.03320E+00
-2.9814366E+00,4.01367E+00
-2.9814108E+00,3.99414E+00
-2.9813850E+00,4.03320E+00
-2.9813592E+00,3.97461E+00
-2.9813334E+00,4.01367E+00
-2.9813076E+00,4.05273E+00
-2.9812818E+00,4.07227E+00
-2.9812560E+00,3.97461E+00
-2.9812302E+00,4.01367E+00
-2.9812044E+00,4.01367E+00
-2.9811786E+00,4.01367E+00
-2.9811528E+00,3.89648E+00
-2.9811270E+00,4.05273E+00
-2.9811012E+00,3.97461E+00
-2.9810754E+00,3.97461E+00
-2.9810496E+00,4.01367E+00
-2.9810238E+00,3.99414E+00
-2.9809980E+00,4.05273E+00
-2.9809722E+00,4.05273E+00
-2.9809464E+00,4.07227E+00
-2.9809206E+00,4.01367E+00
-2.9808948E+00,4.01367E+00
-2.9808690E+00,4.01367E+00
-2.9808432E+00,4.01367E+00
-2.9808174E+00,4.03320E+00
-2.9807916E+00,4.01367E+00
-2.9807658E+00,4.05273E+00
-2.9807400E+00,3.99414E+00
-2.9807142E+00,3.95508E+00
-2.9806884E+00,4.03320E+00
-2.9806626E+00,4.05273E+00
-2.9806368E+00,4.07227E+00
-2.9806110E+00,4.03320E+00
-2.9805852E+00,3.97461E+00
-2.9805594E+00,4.01367E+00
-2.9805336E+00,3.95508E+00
-2.9805078E+00,4.01367E+00
-2.9804820E+00,4.03320E+00
